Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
User 4,2022-06-05 07:02:52,00:54:08,,Lucifer: Season 5: BlueBallz (Episode 6),,Device Type 0,00:53:54,00:53:54,AE (United Arab Emirates)
User 4,2022-06-05 06:38:27,00:24:24,,Lucifer: Season 5: Detective Amenadiel (Episode 5),,Device Type 0,00:54:12,00:54:12,AE (United Arab Emirates)
User 4,2022-06-05 05:44:26,00:29:44,,Lucifer: Season 5: Detective Amenadiel (Episode 5),,Device Type 0,00:29:54,Not latest view,CA (Canada)
User 4,2022-06-05 04:42:20,00:54:05,,Lucifer: Season 5: It Never Ends Well for the Chicken (Episode 4),,Device Type 0,00:53:50,00:53:50,AE (United Arab Emirates)
User 4,2022-06-05 04:30:50,00:11:30,,Lucifer: Season 5: ¡Diablo! (Episode 3),,Device Type 0,00:52:40,00:52:40,AE (United Arab Emirates)
User 4,2022-06-04 19:22:57,00:22:08,,Lucifer: Season 5: ¡Diablo! (Episode 3),,Device Type 0,00:47:30,Not latest view,AE (United Arab Emirates)
User 4,2022-06-04 12:11:59,00:25:44,,Lucifer: Season 5: ¡Diablo! (Episode 3),,Device Type 0,00:25:23,Not latest view,AE (United Arab Emirates)
User 4,2022-06-04 11:04:24,00:56:16,,Lucifer: Season 5: Lucifer! Lucifer! Lucifer! (Episode 2),,Device Type 0,00:55:48,00:55:48,AE (United Arab Emirates)
User 4,2022-06-04 09:57:55,00:49:51,,Lucifer: Season 5: Really Sad Devil Guy (Episode 1),,Device Type 0,00:49:57,00:49:57,AE (United Arab Emirates)
User 4,2022-06-04 09:01:35,00:55:09,,Lucifer: Season 4: Who's da New King of Hell? (Episode 10),,Device Type 0,00:54:20,00:54:20,AE (United Arab Emirates)
User 4,2022-06-04 08:36:34,00:21:38,,Lucifer: Season 4: Save Lucifer (Episode 9),,Device Type 0,00:49:30,00:49:30,AE (United Arab Emirates)
User 4,2022-06-04 07:59:22,00:27:47,,Lucifer: Season 4: Save Lucifer (Episode 9),,Device Type 0,00:27:57,Not latest view,CA (Canada)
User 4,2022-06-04 07:46:20,00:09:10,,Lucifer: Season 4: Super Bad Boyfriend (Episode 8),,Device Type 0,00:50:26,00:50:26,AE (United Arab Emirates)
User 4,2022-06-04 06:52:35,00:42:46,,Lucifer: Season 4: Super Bad Boyfriend (Episode 8),,Device Type 0,00:42:56,Not latest view,AE (United Arab Emirates)
User 4,2022-06-04 05:59:13,00:47:06,,Lucifer: Season 4: Devil Is as Devil Does (Episode 7),,Device Type 0,00:47:33,00:47:33,AE (United Arab Emirates)
User 4,2022-06-04 05:57:23,00:01:48,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Device Type 0,00:48:42,00:48:42,AE (United Arab Emirates)
User 4,2022-06-04 05:26:53,00:26:07,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Device Type 0,00:47:00,Not latest view,CA (Canada)
User 4,2022-06-04 04:52:21,00:20:55,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Device Type 0,00:20:54,Not latest view,AE (United Arab Emirates)
User 4,2022-06-04 03:56:23,00:49:06,,Lucifer: Season 4: Expire Erect (Episode 5),,Device Type 0,00:49:06,00:49:06,CA (Canada)
User 4,2022-06-04 03:49:20,00:07:01,,Lucifer: Season 4: All About Eve (Episode 4),,Device Type 0,00:47:28,00:47:28,AE (United Arab Emirates)
User 4,2022-06-03 23:39:36,00:21:33,,Lucifer: Season 4: All About Eve (Episode 4),,Device Type 0,00:41:28,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 22:30:35,00:28:47,,Lucifer: Season 4: All About Eve (Episode 4),,Device Type 0,00:28:47,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 19:36:34,02:44:10,,Jana Gana Mana,,Device Type 0,02:40:18,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 19:12:35,00:23:52,,Lucifer: Season 4: All About Eve (Episode 4),,Device Type 0,00:24:01,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 18:29:44,00:42:50,,"Lucifer: Season 4: O, Ye of Little Faith, Father (Episode 3)",,Device Type 0,00:48:00,00:48:00,AE (United Arab Emirates)
User 4,2022-06-03 18:24:29,00:05:02,,"Lucifer: Season 4: O, Ye of Little Faith, Father (Episode 3)",,Device Type 0,00:05:12,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 18:17:30,00:06:59,,Lucifer: Season 4: Somebody’s Been Reading Dante’s Inferno (Episode 2),,Device Type 0,00:48:21,00:48:21,AE (United Arab Emirates)
User 4,2022-06-03 17:27:30,00:41:16,,Lucifer: Season 4: Somebody’s Been Reading Dante’s Inferno (Episode 2),,Device Type 0,00:41:25,Not latest view,CA (Canada)
User 4,2022-06-03 17:24:02,00:03:27,,Lucifer: Season 4: Everything's Okay (Episode 1),,Device Type 0,00:47:48,00:47:48,AE (United Arab Emirates)
User 4,2022-06-03 17:15:14,00:08:43,,Lucifer: Season 4: Everything's Okay (Episode 1),,Device Type 0,00:44:24,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 16:47:39,00:26:59,,Lucifer: Season 4: Everything's Okay (Episode 1),,Device Type 0,00:35:45,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 16:37:46,00:08:33,,Lucifer: Season 4: Everything's Okay (Episode 1),,Device Type 0,00:08:48,Not latest view,CA (Canada)
User 4,2022-06-03 16:28:06,00:09:39,,Lucifer: Season 3: Once Upon a Time (Episode 26),,Device Type 0,00:42:55,00:42:55,AE (United Arab Emirates)
User 4,2022-06-03 15:51:32,00:34:29,,Lucifer: Season 3: Once Upon a Time (Episode 26),,Device Type 0,00:33:16,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 15:36:44,00:14:25,,Lucifer: Season 3: Boo Normal (Episode 25),,Device Type 0,00:43:01,00:43:01,CA (Canada)
User 4,2022-06-03 15:28:40,00:17:43,Autoplayed: user action: Unspecified; ,InuYasha: Season 1: The Cursed Ink of the Hell-Painter (Episode 17),,Device Type 5,00:18:57,Not latest view,IN (India)
User 4,2022-06-03 15:24:49,00:08:41,,Lucifer: Season 3: Boo Normal (Episode 25),,Device Type 0,00:28:44,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 15:24:10,00:04:27,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Mystical Hand of the Amorous Monk, Miroku (Episode 16)",,Device Type 5,00:21:52,00:21:52,IN (India)
User 4,2022-06-03 14:45:57,00:20:15,,Lucifer: Season 3: Boo Normal (Episode 25),,Device Type 0,00:20:20,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 14:09:18,00:35:14,,Lucifer: Season 3: A Devil of My Word (Episode 24),,Device Type 0,00:42:58,00:42:58,AE (United Arab Emirates)
User 4,2022-06-03 13:59:47,00:07:05,,Lucifer: Season 3: A Devil of My Word (Episode 24),,Device Type 0,00:07:52,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 13:59:45,00:00:01,,Lucifer: Season 3: Quintessential Deckerstar (Episode 23),,Device Type 0,00:15:23,00:15:23,AE (United Arab Emirates)
User 4,2022-06-03 13:59:41,00:00:02,,Lucifer: Season 3: All Hands on Decker (Episode 22),,Device Type 0,00:04:43,00:04:43,AE (United Arab Emirates)
User 4,2022-06-03 13:59:39,00:00:01,,Lucifer: Season 3: Anything Pierce Can Do I Can Do Better (Episode 21),,Device Type 0,00:08:29,00:08:29,AE (United Arab Emirates)
User 4,2022-06-03 13:59:37,00:00:01,,Lucifer: Season 3: The Angel of San Bernardino (Episode 20),,Device Type 0,00:37:32,00:37:32,AE (United Arab Emirates)
User 4,2022-06-03 13:59:34,00:00:02,,Lucifer: Season 3: Orange Is the New Maze (Episode 19),,Device Type 0,00:32:36,00:32:36,AE (United Arab Emirates)
User 4,2022-06-03 13:59:25,00:00:04,,Lucifer: Season 3: Let Pinhead Sing! (Episode 17),,Device Type 0,00:00:05,00:00:05,AE (United Arab Emirates)
User 4,2022-06-03 13:58:12,00:00:02,,Lucifer: Season 3: Let Pinhead Sing! (Episode 17),,Device Type 0,00:00:02,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 13:58:10,00:00:01,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:04,00:00:04,AE (United Arab Emirates)
User 4,2022-06-03 13:58:06,00:00:01,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:04,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 13:57:38,00:00:03,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:03,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 13:27:07,00:30:30,,Lucifer: Season 3: Quintessential Deckerstar (Episode 23),,Device Type 0,00:43:16,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 13:27:02,00:00:01,,Lucifer: Season 3: Quintessential Deckerstar (Episode 23),,Device Type 0,00:13:30,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 12:44:33,00:12:59,,Lucifer: Season 3: Quintessential Deckerstar (Episode 23),,Device Type 0,00:13:30,Not latest view,FR (France)
User 4,2022-06-03 12:43:49,00:00:23,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:36,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 12:03:27,00:38:42,,Lucifer: Season 3: All Hands on Decker (Episode 22),,Device Type 0,00:43:23,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 11:59:03,00:04:18,,Lucifer: Season 3: All Hands on Decker (Episode 22),,Device Type 0,00:04:43,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 11:58:49,00:00:13,,Lucifer: Season 5 - Clip 2,PROMOTIONAL,Device Type 0,00:00:12,00:00:12,AE (United Arab Emirates)
User 4,2022-06-03 11:55:01,00:00:30,,Lucifer: Season 1_hook_primary_16x9,HOOK,Device Type 0,00:00:30,00:00:30,AE (United Arab Emirates)
User 4,2022-06-03 11:53:39,00:01:13,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:01:45,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 11:15:58,00:37:40,,Lucifer: Season 3: Anything Pierce Can Do I Can Do Better (Episode 21),,Device Type 0,00:43:21,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 11:03:32,00:02:20,,Lucifer: Season 3: Anything Pierce Can Do I Can Do Better (Episode 21),,Device Type 0,00:06:34,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 10:00:46,00:03:47,,Lucifer: Season 3: Anything Pierce Can Do I Can Do Better (Episode 21),,Device Type 0,00:04:19,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 10:00:37,00:00:02,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:38,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 10:00:28,00:00:06,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:00:38,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 09:08:23,00:39:06,,Lucifer: Season 3: The Angel of San Bernardino (Episode 20),,Device Type 0,00:43:23,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 08:07:48,00:07:25,,"InuYasha: Season 1: Mystical Hand of the Amorous Monk, Miroku (Episode 16)",,Device Type 5,00:17:30,Not latest view,IN (India)
User 4,2022-06-03 07:48:58,00:08:56,,"InuYasha: Season 1: Mystical Hand of the Amorous Monk, Miroku (Episode 16)",,Device Type 5,00:10:06,Not latest view,IN (India)
User 4,2022-06-03 07:47:26,00:01:26,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Return of the Tragic Priestess, Kikyo (Episode 15)",,Device Type 5,00:21:43,00:21:43,IN (India)
User 4,2022-06-03 06:23:17,00:04:18,,Lucifer: Season 3: The Angel of San Bernardino (Episode 20),,Device Type 0,00:04:43,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 06:09:03,00:11:56,,Lucifer: Season 3: Orange Is the New Maze (Episode 19),,Device Type 0,00:43:15,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 05:24:39,00:32:07,,Lucifer: Season 3: Orange Is the New Maze (Episode 19),,Device Type 0,00:32:37,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 05:07:09,00:17:30,,Lucifer: Season 3: The Last Heartbreak (Episode 18),,Device Type 0,00:43:19,00:43:19,AE (United Arab Emirates)
User 4,2022-06-03 04:34:14,00:13:30,,Lucifer: Season 3: The Last Heartbreak (Episode 18),,Device Type 0,00:25:50,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 04:24:16,00:19:05,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Return of the Tragic Priestess, Kikyo (Episode 15)",,Device Type 5,00:20:20,Not latest view,IN (India)
User 4,2022-06-03 04:12:28,00:11:44,Autoplayed: user action: User_Interaction; ,InuYasha: Season 1: Kikyo's Stolen Ashes (Episode 14),,Device Type 5,00:21:54,00:21:54,IN (India)
User 4,2022-06-03 04:10:42,00:00:04,Autoplayed: user action: None; ,You Got Served_hook_primary_16x9,HOOK,Device Type 5,00:00:04,00:00:04,IN (India)
User 4,2022-06-03 03:27:34,00:51:04,,Lucifer: Season 3: The Last Heartbreak (Episode 18),,Device Type 0,00:12:26,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 02:55:14,00:32:19,,Lucifer: Season 3: Let Pinhead Sing! (Episode 17),,Device Type 0,00:43:25,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 02:28:08,00:12:07,,Lucifer: Season 3: Let Pinhead Sing! (Episode 17),,Device Type 0,00:12:07,Not latest view,AE (United Arab Emirates)
User 4,2022-06-03 02:11:28,00:16:40,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:43:17,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 17:43:26,00:31:58,,Lucifer: Season 3: Infernal Guinea Pig (Episode 16),,Device Type 0,00:32:29,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 17:43:19,00:00:06,,Lucifer: Season 3: High School Poppycock (Episode 15),,Device Type 0,00:00:42,00:00:42,AE (United Arab Emirates)
User 4,2022-06-02 16:36:00,00:39:16,,Lucifer: Season 3: High School Poppycock (Episode 15),,Device Type 0,00:42:57,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 16:06:08,00:03:08,,Lucifer: Season 3: High School Poppycock (Episode 15),,Device Type 0,00:03:44,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 15:26:56,00:09:00,,InuYasha: Season 1: Kikyo's Stolen Ashes (Episode 14),,Device Type 5,00:10:12,Not latest view,IN (India)
User 4,2022-06-02 15:20:27,00:01:14,Autoplayed: user action: None; ,InuYasha: Season 1: Kikyo's Stolen Ashes (Episode 14),,Device Type 5,00:01:14,Not latest view,IN (India)
User 4,2022-06-02 15:11:53,00:43:35,,Lucifer: Season 3: My Brother's Keeper (Episode 14),,Device Type 0,00:43:23,00:43:23,AE (United Arab Emirates)
User 4,2022-06-02 14:59:43,00:20:41,Autoplayed: user action: User_Interaction; ,InuYasha: Season 1: The Mystery of the New Moon and the Black-Haired Inuyasha (Episode 13),,Device Type 5,00:21:53,00:21:53,IN (India)
User 4,2022-06-02 14:56:08,00:03:33,Autoplayed: user action: User_Interaction; ,InuYasha: Season 1: The Soul Piper and the Mischievous Little Soul (Episode 12),,Device Type 5,00:21:53,00:21:53,IN (India)
User 4,2022-06-02 14:55:36,00:00:17,Autoplayed: user action: None; ,Inciting Incident Clip: F*ck Love Too,HOOK,Device Type 5,00:00:17,00:00:17,IN (India)
User 4,2022-06-02 14:52:37,00:15:29,,Lucifer: Season 3: 'Til Death Do Us Part (Episode 13),,Device Type 0,00:43:21,00:43:21,AE (United Arab Emirates)
User 4,2022-06-02 14:15:26,00:27:41,,Lucifer: Season 3: 'Til Death Do Us Part (Episode 13),,Device Type 0,00:28:19,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 14:05:03,00:10:22,,Lucifer: Season 3: All About Her (Episode 12),,Device Type 0,00:43:23,00:43:23,AE (United Arab Emirates)
User 4,2022-06-02 12:31:49,00:33:02,,Lucifer: Season 3: All About Her (Episode 12),,Device Type 0,00:33:02,Not latest view,CA (Canada)
User 4,2022-06-02 12:07:12,00:17:32,,Lucifer: Season 3: City of Angels? (Episode 11),,Device Type 0,00:42:34,00:42:34,AE (United Arab Emirates)
User 4,2022-06-02 11:25:59,00:26:43,,Lucifer: Season 3: City of Angels? (Episode 11),,Device Type 0,00:25:47,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 10:42:11,00:42:21,,Lucifer: Season 3: The Sin Bin (Episode 10),,Device Type 0,00:43:02,00:43:02,AE (United Arab Emirates)
User 4,2022-06-02 10:27:31,00:14:39,,Lucifer: Season 3: The Sinnerman (Episode 9),,Device Type 0,00:43:14,00:43:14,AE (United Arab Emirates)
User 4,2022-06-02 09:56:18,00:08:36,,Lucifer: Season 3: The Sinnerman (Episode 9),,Device Type 0,00:28:38,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 09:40:17,00:00:27,,Lucifer: Season 3: The Sinnerman (Episode 9),,Device Type 0,00:20:06,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 09:18:43,00:19:07,,Lucifer: Season 3: The Sinnerman (Episode 9),,Device Type 0,00:19:40,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 08:54:54,00:00:02,,Jana 2022 (Telugu),,Device Type 0,00:00:01,00:00:01,AE (United Arab Emirates)
User 4,2022-06-02 07:56:41,00:17:45,Autoplayed: user action: Unspecified; ,InuYasha: Season 1: The Soul Piper and the Mischievous Little Soul (Episode 12),,Device Type 5,00:18:25,Not latest view,IN (India)
User 4,2022-06-02 05:21:52,00:10:15,,Lucifer: Season 3: Chloe Does Lucifer (Episode 8),,Device Type 0,00:41:41,00:41:41,AE (United Arab Emirates)
User 4,2022-06-02 04:21:55,00:19:56,,InuYasha: Season 1: The Terror of the Ancient Noh Mask (Episode 11),,Device Type 5,00:21:50,00:21:50,IN (India)
User 4,2022-06-02 04:04:50,00:21:11,,Lucifer: Season 3: Chloe Does Lucifer (Episode 8),,Device Type 0,00:31:31,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 03:58:11,00:21:46,Autoplayed: user action: User_Interaction; ,InuYasha: Season 1: Phantom Showdown: The Thunder Brothers vs. Tetsusaiga (Episode 10),,Device Type 5,00:21:47,00:21:47,IN (India)
User 4,2022-06-02 03:52:59,00:03:44,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Enter Shippo Plus, the Amazing Thunder Brothers! (Episode 9)",,Device Type 5,00:21:57,00:21:57,IN (India)
User 4,2022-06-02 03:52:42,00:00:05,Autoplayed: user action: None; ,The Huntsman: Winter's War_hook_primary_16x9,HOOK,Device Type 5,00:00:05,00:00:05,IN (India)
User 4,2022-06-02 03:20:14,00:10:29,,Lucifer: Season 3: Chloe Does Lucifer (Episode 8),,Device Type 0,00:10:31,Not latest view,AE (United Arab Emirates)
User 4,2022-06-02 02:56:16,00:18:06,,Lucifer: Season 3: Off the Record (Episode 7),,Device Type 0,00:43:18,00:43:18,AE (United Arab Emirates)
User 4,2022-06-02 02:29:14,00:18:42,,Lucifer: Season 3: Off the Record (Episode 7),,Device Type 0,00:25:13,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 19:43:33,00:06:44,,Lucifer: Season 3: Off the Record (Episode 7),,Device Type 0,00:06:45,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 17:31:22,01:23:08,,Can You Keep a Secret?,,Device Type 0,01:25:44,01:25:44,AE (United Arab Emirates)
User 4,2022-06-01 16:41:13,00:42:07,,Lucifer: Season 3: Vegas with Some Radish (Episode 6),,Device Type 0,00:43:32,00:43:32,AE (United Arab Emirates)
User 4,2022-06-01 16:38:17,00:00:59,,Lucifer: Season 3: Vegas with Some Radish (Episode 6),,Device Type 0,00:01:37,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 16:37:06,00:01:01,,Lucifer: Season 3: The One with the Baby Carrot (Episode 2),,Device Type 0,00:01:01,00:01:01,AE (United Arab Emirates)
User 4,2022-06-01 16:34:20,00:02:45,,"Lucifer: Season 3: Welcome Back, Charlotte Richards (Episode 5)",,Device Type 0,00:43:05,00:43:05,AE (United Arab Emirates)
User 4,2022-06-01 15:14:01,00:39:37,,"Lucifer: Season 3: Welcome Back, Charlotte Richards (Episode 5)",,Device Type 0,00:40:19,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 15:10:51,00:17:16,Autoplayed: user action: User_Interaction; ,"InuYasha: Season 1: Enter Shippo Plus, the Amazing Thunder Brothers! (Episode 9)",,Device Type 5,00:18:14,Not latest view,IN (India)
User 4,2022-06-01 14:53:47,00:17:19,,Lucifer: Season 3: What Would Lucifer Do? (Episode 4),,Device Type 0,00:43:12,00:43:12,AE (United Arab Emirates)
User 4,2022-06-01 14:53:27,00:00:12,,Lucifer: Season 3: The One with the Baby Carrot (Episode 2),,Device Type 0,00:00:55,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 14:47:29,00:20:20,Autoplayed: user action: User_Interaction; ,InuYasha: Season 1: The Toad Who Would Be Prince (Episode 8),,Device Type 5,00:21:53,00:21:53,IN (India)
User 4,2022-06-01 14:16:10,00:37:16,,Lucifer: Season 3: What Would Lucifer Do? (Episode 4),,Device Type 0,00:43:17,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 14:08:47,00:05:31,,Lucifer: Season 3: What Would Lucifer Do? (Episode 4),,Device Type 0,00:06:03,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 14:08:18,00:00:07,,Lucifer: Season 3: What Would Lucifer Do? (Episode 4),,Device Type 0,00:00:07,Not latest view,AE (United Arab Emirates)
User 4,2022-06-01 14:08:02,00:00:03,,Lucifer: Season 3: The One with the Baby Carrot (Episode 2),,Device Type 0,00:00:03,Not latest view,AE (United Arab Emirates)
